,id,alg,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
858,3e330a52-3a37-4ab9-bcc8-20af9e3b3495,problog,7,3,7,1,1,2,5,9
859,1711ae06-ebc3-4fe4-bfe0-d81dda40cfc4,problog,4,8,6,1,2,1,5,9
860,d6c8e019-97b9-4cc4-94ec-0ba71498de92,problog,8,2,8,3,2,0,6,9
861,6dc6e992-a232-4bbd-a2a6-7b9451eb023c,problog,8,2,9,1,2,0,6,9
862,460d860d-62af-49d1-9e69-cc48635e785e,problog,6,8,7,1,3,0,5,9
863,64863ab1-fc1c-49ef-8754-45bd532bea55,problog,6,4,9,1,3,2,5,11
864,bee835c4-a16b-4904-b4b2-56e43ef65516,problog,6,1,10,2,1,0,7,9
865,67f49699-5db5-4e09-9ee6-a198e9a5f6ba,problog,5,6,12,0,2,0,6,9
866,6a78f16f-e9c2-4243-b7f4-b9ba248dc557,problog,3,7,7,1,1,1,5,9
867,6322e2eb-9ec0-4eb5-9504-cf938de1b4b5,problog,6,7,6,2,3,1,5,9
868,536286f4-a9f1-48f4-a177-75d0d7a3fe11,problog,8,1,10,4,2,0,6,9
869,7defc8c0-2237-466e-aeda-7186b68123ed,problog,7,4,6,2,4,1,4,9
870,3d55cb8e-9ac0-4076-afce-4d689dfde2c4,problog,9,4,4,4,2,1,5,9
871,271791d8-68f0-470c-9f32-2de44f191ed3,problog,8,5,9,0,4,1,6,11
872,2727c8b5-9695-4f11-9288-48cb38c88a65,problog,4,3,11,2,2,0,6,9
873,2d645f9c-5e56-4d39-8029-5289cd223369,problog,7,5,5,1,5,3,4,13
874,4dcb9918-c088-4655-9398-8f5fad550406,problog,8,5,5,0,4,3,3,11
875,c11604b8-5fd3-48f9-b6f8-3b5f4e6099e3,problog,7,5,9,1,2,2,4,9
876,402a4e77-69b4-4a7e-b2c8-b66a0e51936c,problog,8,5,7,2,3,1,6,11
877,ac5debe6-00c9-45f2-87e7-09953ec91026,problog,8,3,9,0,3,0,5,9
878,1eb1e05c-2f01-4d0a-8d2f-22bef8f737f9,problog,6,4,6,3,1,0,6,9
879,65af8b68-98e7-43f5-b223-bc81b3c549d0,problog,5,7,6,1,1,4,2,9
880,946947cd-6b21-4b90-9d13-873398e29619,problog,10,4,7,1,2,0,6,9
881,0acb84d9-7504-41c1-b42b-8c0606ff481f,problog,5,8,8,0,3,5,1,9
882,e47a6c25-38c8-443e-af8f-058154485069,problog,5,4,9,2,1,0,6,9
883,718e7bbf-d789-47cb-aab1-414d800265d9,problog,7,3,10,1,1,0,7,9
884,73c31d9e-a5d7-4005-9166-5e375656b205,problog,5,7,8,1,2,2,4,9
885,3949b4c3-41e1-4c97-a02b-994a0f4fecd7,problog,5,7,7,1,1,3,4,9
886,6230de3f-0a69-4339-82e2-bb8038c6d1a1,problog,4,7,6,0,1,1,6,9
887,98ce38a4-a740-4b60-8bf2-c6e6ab1b296c,problog,7,3,11,1,3,1,5,9
888,d1aba832-88a2-4043-b02a-5c0465c9cd5b,problog,5,4,11,0,1,0,7,9
889,92b37a04-1b6c-4318-a9b4-efcb18ca5ed4,problog,7,6,7,4,1,2,5,9
890,eb3f5fc2-9597-4506-b825-bbd60106330d,problog,6,3,8,0,3,0,5,9
891,a54290bd-50b2-4191-8288-dc837cf467e7,problog,6,4,7,3,1,1,6,9
892,1c75c312-4008-45e3-92ae-e82eb6a2c999,problog,8,7,3,4,1,1,6,9
893,1a24d4a9-cc19-4b8b-b52d-847219204e12,problog,6,3,9,2,3,1,4,9
894,766a0cb4-59cd-4075-865d-451964a40eb5,problog,4,4,6,3,3,1,4,9
895,7b952605-52e9-49f1-9571-78f39a091675,problog,5,4,11,0,1,0,7,9
896,41a726cf-4811-4365-a2ec-9d7630235a07,problog,5,4,9,2,2,1,6,9
897,d1228dcd-a801-4c2e-b238-c57037c47631,problog,4,6,10,1,2,2,4,9
898,fb5c545a-a32b-4bf7-abcf-6df0735d91d2,problog,7,4,7,0,3,3,5,13
899,2d4dc4c7-c52d-4f7b-ad05-4a2ec869bd64,problog,5,3,9,1,4,0,5,11
900,894529eb-2fa9-4125-8ad8-028114b59149,problog,5,6,9,0,3,1,4,9
901,ec0c7d4b-81ad-4010-b776-eeb8ce1c6dbd,problog,8,3,8,2,2,0,6,9
902,57c27876-44df-42b2-8db2-3665bca9e516,problog,7,5,8,3,2,2,4,9
903,5100b474-fbbe-4023-bb11-595b758000ba,problog,3,5,8,1,0,2,5,9
904,4d1a8717-4b36-4afc-87b8-2738e45aa5f3,problog,4,7,9,0,1,0,7,9
905,e2255dbc-3c7a-4d6e-9d9f-ca201c7cceb6,problog,8,5,8,0,0,0,7,9
906,cd2e9fe4-a79f-4b62-aead-c4b82e43dd8a,problog,6,5,9,0,4,2,3,9
907,5b524c92-88e2-41fc-b003-47e641c9826f,problog,6,3,7,2,3,2,4,9
908,923dd8fd-1921-49dd-8feb-7adb324a1780,problog,8,3,5,6,1,0,6,9
909,5ec73ccd-05d5-4400-9657-9ef74c1dd546,problog,11,5,5,1,4,1,4,9
910,8bb157de-149f-419f-bd2a-f6f6bb8a3d4d,problog,6,6,7,1,2,1,5,9
911,b20b3dc2-4632-4231-a76a-f014f125428b,problog,7,7,7,1,3,2,4,9
912,cfe3202f-0743-42ae-9016-ace6f0b261e5,problog,7,2,6,4,2,0,5,9
913,ad20742d-8ee7-4cfe-9865-3d803c9030c9,problog,4,3,10,2,2,0,6,9
914,ff09cdca-0a00-4d70-832d-49804becee08,problog,5,5,8,1,3,2,4,11
915,91e32592-2e94-4b30-82f9-bea1cdf09977,problog,3,5,10,1,1,0,7,9
916,52e4f7a6-6c8c-4425-b9e9-bd566fbfcd4f,problog,6,7,10,0,3,2,4,9
917,4b672883-1ac8-44ce-9af9-4dfdfeb33ef7,problog,6,6,10,1,1,1,6,9
918,3aae9786-43db-43c2-a8dc-c6ebd8938557,problog,6,0,7,5,1,0,6,9
919,c18a0aaa-8f5c-4363-868b-6cb5cd8cf244,problog,4,5,8,2,1,3,5,11
920,cfb2ce03-f3f9-4c49-964d-2d477b08a644,problog,4,6,11,1,1,1,6,9
921,66451178-2ec6-43c1-aead-7efcfcd52ea7,problog,8,4,10,1,2,0,6,9
922,055965f6-94b5-4b21-901d-c705ce45f7a6,problog,7,6,7,0,3,3,3,11
923,cb10196b-31fd-4b77-bef4-26d3c28c211d,problog,8,3,8,2,3,1,6,11
924,816f1587-f147-47b7-85b9-8852b9e5fe1f,problog,4,3,11,2,2,1,5,9
925,be1b5df3-7ffb-4703-9bac-69e6ccdeda43,problog,6,1,11,0,2,1,6,9
926,a30f22ad-5572-446b-8134-9ed3f37b9fb1,problog,6,5,5,2,2,0,6,9
927,e6f8a0f6-7702-4faf-bb51-72a26a50544d,problog,8,4,4,3,3,0,5,9
928,b6ff8ce7-41dd-43be-ba88-fb957415d0e9,problog,4,2,8,3,1,0,6,9
929,e05bf2af-4e37-4117-90cb-3c6f7f4e9bd8,problog,6,8,2,3,1,1,5,9
930,9626e91e-6406-4f9c-8c36-11b38ad83d34,problog,12,4,6,1,4,2,4,11
931,042239b0-1395-45a9-bc11-184f4152673a,problog,4,4,8,3,2,0,6,9
932,96afd510-8784-4dc1-b343-f62e187bbbee,problog,4,7,8,0,3,1,6,11
933,cf9a66b2-54e9-46bf-9607-d080892dc0c9,problog,7,3,10,1,2,1,6,9
934,e584d53d-f2a3-4abd-8f0f-07300b4f1a21,problog,9,4,9,2,3,1,5,9
935,f7ff76cf-e79c-4ed8-ba8a-5565cb9fda05,problog,6,3,8,2,1,0,6,9
936,926c47c7-bd87-461f-a5d0-98aa17cb7eb1,problog,7,4,9,0,4,1,5,11
937,ec5e1bdd-ac7a-4a1f-bfea-4839a9c246f2,problog,6,4,11,1,3,1,5,9
938,c564d55a-bb57-4fb5-8d90-1ace2ac2f7a0,problog,7,9,4,1,3,1,4,9
939,4d441976-a616-4017-9309-edc29ed44ca4,problog,5,8,9,0,3,3,4,11
940,8b1a9b80-0d25-48d8-8851-d07277986f5d,problog,5,4,11,2,1,0,7,9
941,a1a002c4-0102-4321-b979-35a277edb917,problog,3,8,10,0,2,1,5,9
942,9f828452-9e45-4d6a-badd-066627162f62,problog,13,4,6,0,9,4,6,19
943,06b6ce27-1b85-48d0-adbd-996fcc196541,problog,7,2,8,2,1,1,6,9
944,beea33dd-3061-43cd-8afb-b4b70e402fcf,problog,8,4,6,1,5,2,5,13
945,c0b3191a-5f12-4bc4-8304-01f62a21b3e9,problog,5,3,10,1,3,1,6,11
946,e020a9f9-f2d5-4f03-b8d6-454ac8611630,problog,5,4,14,0,1,1,6,9
947,995ec8bc-8be7-4d4d-8e4a-757f971f50ca,problog,6,4,5,5,1,1,5,9
948,e48a04b4-cdc8-4625-af22-22e2426af00a,problog,8,2,9,1,1,1,7,11
949,f9eb051d-08a0-42e1-8c38-6883796787b3,problog,7,4,12,0,4,1,4,9
950,51f70205-843a-4129-a8cd-0ba2a7d4de87,problog,4,4,11,3,3,1,5,9
951,fca18d10-30db-43eb-a08b-03d7dd4c11e0,problog,5,9,5,1,3,0,5,9
952,4a7ff1ec-166b-469c-8b84-e3031651797b,problog,8,6,7,1,5,2,3,11
953,63f00bed-a4e6-4dcb-b3d1-31fc3e439938,problog,3,8,9,2,2,2,5,9
954,ff72ac3c-6e43-4269-9975-00ee35505f1e,problog,9,7,3,1,3,1,4,9
955,e1f9b63a-1f24-4b1b-8833-92107a9c6455,problog,6,6,7,1,3,1,4,9
956,81768f59-89ee-4da5-80d2-e2edb36eb63d,problog,6,7,7,2,4,2,3,9
957,9020447e-91ce-4058-917c-20dc1e2f5166,problog,4,6,9,1,2,3,4,11
958,68b2e855-ad1f-4255-8f98-09b15fd002f5,problog,6,7,9,0,2,2,4,9
959,2e3260c7-10f5-4335-a270-92f25f0342f5,problog,4,7,7,2,3,0,6,9
960,4790bc95-413b-4aaa-9d10-fc2d3a741420,problog,7,2,10,2,1,0,7,9
961,186061bc-1ed3-4f8d-ba58-f4f2704b1d6d,problog,3,6,8,0,1,1,7,11
962,6147cb1e-c49c-47d5-b158-4c487f51c21d,problog,4,9,5,0,3,1,4,9
963,410789a9-ed6c-4882-8764-982db2b2a1fb,problog,7,3,10,1,4,0,5,9
964,5d2314e1-9f6c-40d7-94a9-5c1a2b80358a,problog,7,5,6,1,1,2,4,9
965,8bcf472f-6ad2-4bca-9491-249ec6a6e600,problog,4,1,9,4,0,0,7,9
966,84002b22-a6e9-4095-8fa2-d7e43dae7e8a,problog,7,4,9,0,2,0,5,9
967,2d1804a2-38f0-4287-a503-62b665beadfb,problog,8,7,5,2,2,1,4,9
968,a6c57d71-be37-4c6d-bf3c-90975dd96fab,problog,3,3,10,1,1,1,6,9
969,e78ae5d7-73d2-4665-aa53-992bbce4eb90,problog,6,9,3,2,2,1,4,9
970,c2719e9b-b8b1-413b-84c8-68fa7a6b9075,problog,6,4,9,1,1,0,6,9
971,e55f9669-2fe3-437f-9582-17b951da4c82,problog,6,2,8,3,4,1,5,11
972,cdeac615-4c55-4554-859e-53fd017a1b6e,problog,8,5,6,2,1,1,5,9
973,0dcfb602-eb44-4ca0-b5e1-d1ad14689e09,problog,10,7,8,0,2,3,4,9
974,4ba86cd0-cbeb-46b5-9170-87583e0d5bd9,problog,8,2,7,1,2,0,5,9
975,f13767de-910c-4403-afdc-35f0891868a3,problog,9,2,7,2,3,1,5,9
976,0f4b16c5-8ee2-4513-9c56-1f6880a54295,problog,10,5,4,2,3,0,5,9
977,840ff532-4e89-4b8d-a500-3b399b45f9ce,problog,6,7,7,0,2,1,5,9
978,c8ab59cc-5642-4894-8768-4b982fa0e0a0,problog,8,8,6,1,5,2,4,11
979,959c40cb-81e4-4baa-9f0c-cbab5d828505,problog,9,5,8,1,2,0,6,9
980,83f2333d-c0f8-4c36-a4e0-047d010eb7cc,problog,5,7,7,1,1,1,6,9
981,093a5574-1f38-4880-a97b-2def25b611db,problog,9,2,6,0,4,2,4,11
982,ddc88488-fd2b-46ac-86eb-7d07c9c11fa4,problog,7,6,7,0,2,2,5,11
983,8418c098-e764-4c4c-a964-5eb84f1a6d90,problog,3,4,9,2,0,3,8,13
984,7e2775ca-362e-4385-abbb-29f192396ad5,problog,8,5,7,2,2,0,6,9
985,3f43e879-d02a-4fb7-a4a8-d7a3fcf4157c,problog,8,5,8,2,3,1,5,9
986,d12db1bc-bb10-4292-b350-83df8ed8dd5b,problog,12,5,7,0,3,2,4,9
987,e7ce7e19-6cc2-4c21-8ece-97481111fe48,problog,7,4,12,0,4,1,4,9
988,2eb4de3d-52f2-48b7-924f-9aa8545df0b5,problog,6,4,8,1,1,1,6,9
989,0d7e7d65-18e6-47f1-8a3f-5a2e4219dcc7,problog,10,4,8,1,3,0,5,9
990,1300f5d0-94bf-410e-8922-e0489c7fd39a,problog,9,4,4,2,3,3,5,13
991,b426bbd2-2aa4-4561-aabc-eb4883d5ecc9,problog,4,3,13,0,1,1,6,9
992,0ad57d31-badd-418d-8f3e-46a9507ecc32,problog,5,6,7,0,3,2,5,11
993,31a9e446-bf43-45b8-a3e9-4754f07e05b9,problog,4,5,8,2,1,2,5,9
994,7e664e62-b3cc-4c7b-b374-42825f903be4,problog,10,5,6,2,3,0,5,9
995,4352918f-c38f-4205-8a9e-34bb68f45a1c,problog,4,3,12,0,0,3,4,9
996,19eef1cd-1cff-403e-a09e-933e7a2a09d2,problog,4,3,13,0,4,0,5,9
997,66afcb29-fe48-491f-be98-22e3696497b4,problog,4,7,8,2,1,1,6,9
998,4bba54be-aa4f-447e-903a-a870e570fc6d,problog,4,4,7,3,1,0,7,9
999,bba8b329-4c3a-4542-9600-015ab7164920,problog,6,5,6,2,2,1,5,9
