,id,alg,hash,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
0,6e3ee42d-c382-42d2-8ad0-3d382c7d1334,problog,7c75c01aec299609cbb9336c0c461c14,6,4,8,1,3,1,5,9
1,b1980f4d-19c7-4ab7-9641-5a77cddefbc0,problog,5d5322854c7fb127d207dc16a5c68104,7,5,7,1,2,2,4,9
2,926a5f68-4bfe-4c05-99ea-d7164f9db63d,problog,db3af46ef57d5b0479a40c6d718ba357,6,7,6,0,2,2,4,9
3,f42a88de-4222-4d5f-b241-315a2bb7da6c,problog,9cbbac9a25938ed5a3837bbcf0351795,3,4,6,2,0,2,5,9
4,2bf36ab1-f114-4c0f-bb08-6ed6be12ed52,problog,7eda8d356e6f1a75f55029f5ec9337e1,5,1,8,1,1,1,5,9
5,5058bfc9-95ba-47f6-84a5-063db6c68c98,problog,db51f4fbd996542ed46edb39470bd11b,8,1,5,4,2,1,4,9
6,3af8b764-ee09-4b0d-a7dd-dce4f6d67be3,problog,514729cf92a523e6380d20dc8de95e3c,5,3,11,1,2,2,4,9
7,306f16ca-a978-4af8-b70d-572cf29df7ba,problog,e406b751929f09246d0046543808c86d,9,0,9,2,1,0,6,9
8,5803ff55-a204-4fac-baa9-2c34f0b982e1,problog,aa940097fbd46d60988645edeee0f1e3,5,4,8,2,0,0,7,9
9,dcb68179-2a45-4ae9-a4c9-6697ab36e7e4,problog,92db4c4bd5fe03f868716c10d24ea2e8,10,4,8,1,3,3,3,9
10,d0f1ebaa-6d6b-48a2-8cae-80dd9e78d654,problog,06766eacfe235e291250ca9695355c0a,9,2,9,0,1,2,5,9
11,2954907a-125b-4681-9568-0f724f4b3358,problog,7d5a712ec765c016574429ba1dd36e7a,9,4,10,0,3,0,5,9
12,e2879a18-0cfa-480f-9c06-865157ba3934,problog,8e17a1e933bd25ae94f5854cbd286a8a,11,3,7,1,4,3,2,11
13,088b2608-661e-4119-ab01-0de65b49ce8b,problog,6fb66f45b466cd2177a3a9d7628c12f3,6,3,6,2,1,1,6,9
14,19bed6c7-ad0c-4a69-8d4c-fa310c28fa23,problog,136ec696ec81b07c33f7f167489234ed,6,1,10,0,2,0,5,9
15,20f53c3b-1bba-4631-a42d-cbcb46718676,problog,2ccef301ff554408ed8a069f8c8c12c6,7,5,4,3,4,1,3,9
16,2d8b838b-8496-44c3-b1b5-075c508311ab,problog,9c5b942df15ea83a10de976cacf1a75a,5,5,7,1,2,1,7,11
17,c5e7cec0-7c8c-4916-8f55-857b7ba72163,problog,725f77e7ef67383ece0d9a9497d0941c,8,4,7,3,2,3,3,9
18,a2a30b2c-597f-4adf-95da-cb6b1a33ced0,problog,ab085294fe20a86844d2e86085b7a01f,10,2,7,1,2,0,6,9
19,bbae7445-26c4-431b-8bf1-6247089242c8,problog,1acbea808dc1d73efaa14c368cb2faad,6,3,6,2,3,1,5,11
20,7bf99219-7937-45a5-8ff9-e124e0e42e31,problog,74395ea0d234f0ec026d40d5d5f90e71,5,5,7,1,3,3,4,11
21,30047cfb-e22b-4f1f-8be9-1140b3d56af7,problog,90a5c26102fc35e85f8b050d1d750c57,10,2,8,1,4,0,5,9
22,622830dc-fc9f-43c0-94a7-6bf04bebc0c0,problog,b48d0d52e3687524e4528717b23f79e1,5,4,11,2,2,0,6,9
23,f1a6f5f9-6045-4abd-9abc-3359f4294873,problog,f0feb61efe27f7504fc0ea6e660bd946,10,3,6,2,2,1,5,9
24,14abf433-fe52-4835-ab5f-7723e95fa001,problog,10cff6505a509e50ec1875735e7dab44,7,7,7,1,3,5,5,15
25,280f5845-235c-43bb-b9cd-e11e057b61fb,problog,df9b18ac35cc25cf9884a288086ddf36,8,4,10,1,2,2,4,9
26,63f05514-5636-44c1-8976-bb2260e8a242,problog,a904fe769a2a4b0f13db4414430bc059,7,2,3,4,3,1,4,9
27,d0e510bf-0361-417a-a403-f1be3719a51b,problog,ab585eed523f14330ccc1f312530a0f9,8,3,5,4,1,2,5,9
28,db296485-c89c-4495-95bc-3b567f2fd9d9,problog,aa540c4febe57cb0865948d98bf604f7,6,5,8,2,1,3,7,13
29,20c8176a-1496-40b3-a882-0a2583baf396,problog,58fd26d94e5aa8bc2cf6333097d860bd,8,4,6,1,2,2,4,9
30,a302afd7-bcbe-44ea-9b3a-7f116f1552f8,problog,fc7074a76392df0b32d693ff427eb828,10,5,5,0,7,3,3,13
31,a0758dcb-39ae-4168-8455-4bbc446c493e,problog,e36c1c021442adfdc4dd66d7dce2a308,4,4,11,1,2,1,5,9
32,e82c44d6-d4eb-49ae-acb7-52dee1df9cdb,problog,dc8490a5c5f0f9d7ae80b964898215c2,6,7,9,0,2,2,4,9
33,c9199e5d-90c2-432d-8b08-67fc6b9c9dec,problog,f8d6ea268179796134722424e7ad5c7c,10,3,7,0,5,1,4,11
34,e42fbd76-6f78-4e99-b971-93a0b2c5ead6,problog,d2495e299125027d92a73517e8870e37,6,5,7,0,3,1,4,9
35,e980601f-505f-4e43-bba1-3aa610c90eb6,problog,52cb625769a1ed800e25476db3f01cfc,11,2,8,0,6,0,5,11
36,fa919a20-0046-4f7b-a7fa-af3d25c70295,problog,b605c89e94771cc218cc74f8a2c89e13,5,4,8,0,1,0,7,9
37,050f5aad-ed42-4945-adb9-ba3312862f1a,problog,5d7f74ab01ad9ed1b9455c74fd987f66,7,5,6,1,1,2,4,9
38,3d3c7c93-4ce0-433b-b22e-c76d4bea5ef4,problog,170422e58cdafe516554d55a6fa0c324,9,2,8,0,3,1,4,9
39,f77c9827-1f20-4e2d-9b76-e975516aa41c,problog,22bfcf5d501b999b959aa78b0740d3fd,9,1,7,3,4,0,5,9
40,db7a2f6e-ff22-409f-8be9-87a5e258c267,problog,2d7e9f26668bbf8e6095fbd68ad149b3,8,6,7,1,2,1,5,9
41,3fceb314-8b40-4e05-b85f-150b77765b57,problog,0c303a3bbd7f78ccc48455b9df6a070d,10,1,7,2,5,0,5,11
42,6e5a8ca0-bd71-4968-b0cb-365cba04ae46,problog,ea3c266604fa91b3f0222803e1d265d2,11,3,5,1,6,2,3,11
43,d4b064ca-0129-4360-b007-04a6102d3963,problog,fe46f6a6777031552301791bb16ebd73,6,2,10,1,2,1,5,9
44,9b12a669-5b1b-4f0d-af0a-160952e44ed5,problog,aaf9697188e1ec01b84b3c090b725849,6,1,12,0,3,0,5,9
45,7dd307d9-26ec-4e50-8a9a-d96aa2746462,problog,d91c8691c21833ca140b41291ad90bb7,7,2,7,2,2,1,4,9
46,a0c4835d-ef76-49c2-ae9d-e48b7a37b620,problog,28752f6f17cf44d0688b04dd71643ad8,10,4,7,1,3,1,4,9
47,835b28a2-aaad-404d-8b2d-048ceaec8058,problog,e1c8c16970952587518956245697d2af,7,5,8,1,3,2,3,9
48,95385713-0790-4a54-8a07-6fee723301f4,problog,7a8702ccb89f18698d3fc61db430a51a,9,4,4,2,3,1,4,9
49,3180da08-995e-4d06-a868-b822476e1de4,problog,77e9bee4cba2b587098e38800d38b85a,7,7,7,1,1,1,5,9
50,6c43557d-dae8-48a6-bb8b-c2d6144d0d96,problog,cb146ec5ff43b82fdf05db32340c9b42,6,6,7,1,1,3,3,9
51,a183153a-c3a1-4734-a06b-fb4e57f20fb4,problog,d01404b18930ac07ee3d40a2405f3df4,6,7,6,0,3,5,5,15
52,d63c8129-674a-4f65-8cf4-f3aecbc5cff6,problog,c6277b1758dec537e59a1459dd035dc6,7,2,12,0,2,2,5,11
53,b0248408-3bd7-4019-b29f-2598f763cd7a,problog,71c72c252bf1431f7f52141405092427,11,2,5,2,4,0,5,9
54,8b60b5e3-376d-483f-b119-aa76c92ff63a,problog,d7bfb451874424bcdabca0e88d7e5815,7,4,10,0,3,0,6,9
55,836652d6-03d6-4cf6-88c3-a9ae4d86ae3a,problog,4cd9974a307cc9e779814007264e3054,7,9,4,1,3,3,4,11
56,ab9712b3-448e-4529-bcf3-8b3fa8d41948,problog,756171c104e608c73a8bd95c43e48bff,7,4,11,0,1,3,4,9
57,68959fee-28e1-46cc-96a2-5c654d8ec7b9,problog,511c85e742aac515ec65cad435b065ca,6,1,11,2,1,0,6,9
58,59983034-317f-446e-933a-2b8fee5b10cb,problog,da75b22854fc957a6aade19218319ce9,5,5,10,3,2,1,6,9
59,826a9a4f-4295-4714-9596-f44df8ae31aa,problog,4f4591decf3d033c5096a331ad955306,7,3,5,3,2,1,4,9
60,5b99952e-9360-4350-91a5-88d37ee143a4,problog,89ec8d04e80b6519458801fc40ed553f,12,4,5,1,4,0,5,9
61,0ee888b6-4efc-4a7e-bc6a-d81a8a54e6e3,problog,1239c08f85ef4f067749a9699f08cbf3,10,1,7,0,4,0,6,11
62,008a98b5-02fc-4c13-8443-758af243ec22,problog,b8d9a4fbe2bd2eaea2904983eff127bd,11,1,6,1,2,1,5,9
63,d16d656a-f493-4f00-9f6f-495001684a10,problog,a1b7a5592e8f1001aa1e09d5d67ade4f,5,5,6,3,1,2,4,9
64,316316b4-8317-4573-b310-d4468abbfeed,problog,5cd807a24e16dd86bb9024baea250c3c,8,4,5,1,7,4,4,17
65,825eb352-8776-46cb-91ab-74779c1f4e68,problog,928f9fd7facbce0d3a979d29d0b848f5,5,2,7,2,2,1,4,9
66,0722e1b7-0a2c-4751-ac18-5c26e9cca51a,problog,a32e8770e3b8ffe572641328be711094,6,5,6,2,1,2,5,9
67,7aa43ea5-42fb-4051-8e12-b318fd6df076,problog,624d3ae04c1d53a79d75d84b1d448cb7,6,5,8,0,1,3,6,11
68,f771b2af-8e98-4134-9306-5e9b0b5a043b,problog,973c13d943c7dddfec089e538209558f,10,5,6,0,5,1,3,9
69,90b6c7c7-7aae-4bc1-bef1-fd7b8b644765,problog,410f4cd428abf2c95ab51968f2a6fdcf,4,2,10,1,2,1,5,9
70,512e1e59-7cd3-409d-bd02-0f66fbd09907,problog,c90e83260538a2a0a52ac988dfaafda2,11,2,7,0,6,0,4,11
71,0d0be35b-a7bb-450b-ab22-f973ede6d03a,problog,2d693d1104902c5c31c8b20833904358,4,4,7,3,1,2,7,11
72,e4d9de6f-3dcc-47da-ba64-9b78cff96956,problog,4827b366f1fb3fb0dff7de2672bcfa2d,6,4,5,3,3,2,3,9
73,e44a6ccc-1308-4612-a9c6-9c15e039a96f,problog,d6ed69fa9b2872483fa89086e0ae0d8a,5,5,7,1,1,3,3,9
74,941ec22c-d8e1-4906-9ebd-473c752cb929,problog,fd82665d4af548cb85837429f738c286,4,2,11,1,2,0,6,9
75,a33cf342-88f7-4884-900d-99fea93a07f4,problog,ee2acc491c47a96e27ba1f131a031e77,9,1,6,3,1,1,6,9
76,b03946f7-8095-4767-b96a-23369278bd5e,problog,ee42c0e5f079d7735e01693b2ef860b4,8,6,3,1,2,3,3,9
77,5c63e2df-0cbb-43a8-8ae4-773c0f904f44,problog,37de5f17825149c5f67cba78d2a5b9d0,8,3,8,0,4,2,4,11
78,0b6ff85b-f87a-412b-911a-5989c1a1a097,problog,c1a34480680f812d79a8c97668b890f3,9,2,10,0,3,0,5,9
79,73bfc21d-6038-4cff-823f-d756de405d19,problog,c813e5992e68c95fa905e7e9a587486c,8,1,10,0,1,1,5,9
80,4aa83c5e-92c2-4726-88a0-b8b7b16331bd,problog,de784be1c27ab0c0b434d4b3b0771942,8,3,6,4,2,1,5,9
81,31757431-d931-4a1b-87db-e1b7f1149c95,problog,254b358879389b7249050999eed74941,12,3,4,0,4,1,4,9
82,7b9279a3-de32-4149-9774-11cbe21d57b9,problog,da325a86fc5919daa9976e997e3da9ab,12,2,5,1,3,1,4,9
83,3a5ee908-4c30-4c06-9312-7578b859d2f1,problog,e54dce5dde54d0e8710b7b9ea25f9cb7,4,6,8,1,3,4,2,9
84,78c9eeba-f3ef-49ab-802a-83cb8106f13d,problog,c608c8b9ced0da5a94168c0af98dbc95,7,5,8,1,3,4,3,11
85,7c3ca4fb-62be-4332-b5f3-52a06ce6ba35,problog,363fec7d2ee02325f62ba56a9c16a555,8,11,5,0,3,6,0,9
86,1d8e650e-21ca-45af-9329-112e317147fd,problog,b301185ac2816f624e978582698e55fa,7,3,7,1,2,1,5,9
87,3052c57c-6f66-4e72-b55b-c4e84b75cae9,problog,05caced86c3172ff04486495df5ce392,9,1,11,1,4,0,6,11
88,806f5630-10fb-42c6-8532-d2b083f9c048,problog,c2db5fede86187f082efdf7eba4a6b06,3,5,10,3,2,0,6,9
89,7c3d0e90-4952-4310-8b75-fad822c2c0c0,problog,3a3c2ca501e28172c10f55a67dc8ef6c,6,6,6,1,1,2,4,9
90,f56a69b1-cf80-468f-8632-6ccb51c90900,problog,4dc205fd65b2bab883be3324390c0624,6,6,8,1,2,2,4,9
91,d6269a25-9a00-42c2-9dd8-4e710721420f,problog,14032538d369615b43190f5e6c60f8bd,4,5,8,2,3,3,3,9
92,f5e342d7-bbfd-4872-864f-a66d5f0809ac,problog,d89b8eb7cd66f2176d28c83535f3c01e,8,3,7,0,3,3,4,11
93,82c1f5d9-25df-48df-b407-b4fe831e7652,problog,f351c57f42f103be1e906a7cb851422a,9,5,6,1,3,1,5,9
94,84e4d61d-2c46-4672-97be-a8bd03013313,problog,47c4ca9a9da905b25e5b60a8b9bc08d3,9,1,6,3,3,0,5,9
95,44fd1e87-a687-4ee6-8287-cf6ae34a22b0,problog,542a317e44f610e519fd12ece3f18d43,8,2,9,1,2,0,6,9
96,f229e543-f3f8-416c-8b10-105f1bb9a90c,problog,2e6dd67056953a3b493106cd54c9d866,8,3,6,4,2,2,4,9
97,f8087016-4f92-4b34-8cd9-fdabd1cec863,problog,62b921420512c987ff2a75549b6b5945,6,7,6,2,4,1,4,9
98,5f081bb6-63a3-439a-a7a8-f6722da3f4e4,problog,b767ce54abae6e0d4dc584fe1ec41e24,8,1,11,0,4,0,5,9
99,ae220b9d-1416-4d27-aa10-f58b59fce63f,problog,37a9e92f963dc88afba6e6ed24c7f4ae,7,3,7,1,1,1,6,9
100,e616ce82-458d-4aa1-8f95-36705afd0be9,problog,a0668dbb42bb7764231ceee672504cb0,6,1,8,2,2,1,5,9
101,e02ae4ef-5a17-4819-9b82-ca728b9aee62,problog,6d59b26d049aed6af39f98582ae7005e,4,5,6,2,2,3,4,11
102,ddcef6e8-d52c-4f6a-8d96-c88231c30db4,problog,62fdc67b5d59847aa692c110ff741c9d,7,1,7,1,5,1,4,11
103,d5ae4f4a-0239-414a-b0a3-db6a841efab4,problog,96169174d767d69ef4cd16f93fb62c60,9,3,5,1,6,2,4,13
104,aceb5f81-6e02-4c6f-9d37-72a4fb08b9aa,problog,467fc0caa7bb5f14cca545a47df4220f,4,4,8,1,2,1,5,9
105,6a095cee-f840-4e24-980b-8e2e1b563581,problog,24bb515bdb0da1f805efc13cceb26491,6,5,6,2,3,2,4,9
106,5e4859fc-2c5c-4062-b23f-436152fb98ce,problog,3431d5d34391437104e3b0b52566927b,7,4,7,0,0,3,4,9
107,85ef2709-2e4f-4aca-aaaa-3ffb74bc5cb8,problog,7f19895b922b0fb5696904ed3d9937d0,7,5,6,1,3,2,4,9
108,59edd81f-f1d4-4e55-8485-efd6801626b4,problog,68c98d207ba28b9b1020dfa0638d842c,11,3,6,1,7,2,3,13
109,c1ee48bc-714f-4561-a2a0-e20f32756c41,problog,584462f7deea4f4d7f5435710c1f373d,9,1,10,1,4,0,5,9
110,b4ee57d9-ed96-46b0-9e0b-f6ba2a05f881,problog,e7d9fdb1fd24a6624b0ce1574da37885,9,1,7,3,3,0,5,9
111,b2a96a15-f846-4d3d-a9e2-f7b4df07d055,problog,83f7fd90f7393e41dbb78e0b0c8e5bda,7,4,8,0,3,3,4,11
112,506251f9-91b6-4ad2-9949-a89951a62662,problog,ab6bad92077951afaeed085330b1c020,5,6,10,0,3,3,3,9
113,cb0add93-69ff-476c-ad11-c9117b44c204,problog,e210ccd9ec9cbf39ef5497d5c253d83d,6,5,8,0,3,2,5,11
114,465b3636-c2f7-4577-a5f0-0b6e231228d8,problog,eaa11c97fcbed10630fe561e01774137,3,3,7,3,1,2,6,11
115,c0e286b7-1531-4aff-8c35-ad645922e032,problog,bf19077ddd7a0367fcf5bba7d2668aed,13,1,7,1,5,1,3,9
116,7f5ff1b6-e380-4bd7-a04d-09a009e2b293,problog,347fb23cb6e2559b3969e91ee335c758,4,4,7,3,1,1,5,9
117,35a8a230-1a04-4a5e-907a-7d4b808eef3a,problog,332c673c8c308533d87b859d1b187708,6,6,6,1,3,3,3,9
118,0143c882-f54f-4486-9361-826d93edaeb0,problog,76306c9e8e58969062ef7b2a7fe02fce,6,5,9,0,0,2,5,9
119,0e589697-b012-48ee-b7c7-1ea883e6561a,problog,040a3e8543885caf705dbea80708ef2d,8,4,6,3,3,1,5,9
120,78ff2fba-aa01-474c-b915-2dc2caac3f2e,problog,a6fa6ce070825b07791984f990f0a02a,8,4,6,1,4,2,5,11
121,710f7bf3-4fef-41d2-98e0-51c7a92cec50,problog,26539c08d792ee9d49dd1285ea427847,5,4,8,0,2,2,3,9
122,94f9c59e-7aba-430f-a461-a73c23460f1d,problog,41e636a1794c6176f83c56d012412869,6,8,6,1,2,3,3,9
123,9449f3b9-0cdf-48a7-a73a-422240139c2b,problog,b385b7f4ddc89542305c800a391d1b5d,9,3,7,3,3,1,4,9
124,5fa8317e-ab9d-4f6e-80ea-e5e3cab96fd3,problog,262ddde193f7fc226aa9cb77df9a169d,11,3,7,1,2,2,4,9
125,cc018ec7-54d5-4a6f-84f3-daba29dac584,problog,8baa2bb105ede456bd178bea2e56045a,5,2,8,2,2,1,5,9
126,de4f1307-9a2b-4e81-a8bb-ddadc83c2309,problog,73bef65b8ed49d5bb354e4b9d420b08d,5,5,6,1,0,2,5,9
127,93ac0d8e-4dd7-46a9-ba62-5ac910978b31,problog,93e0df1e38e2bfd14afcd6194da42322,8,4,5,1,4,3,4,11
128,b81d5536-1613-48f0-98a7-2da85af50eaa,problog,2f21ff96b9e73d3035202079e4cc346f,9,1,7,1,4,0,5,9
129,8b04c1e5-01c6-4435-bdd3-801350c0f7ae,problog,f0ed3e7dfa96a28325dd8fa772ce0d15,9,6,3,2,2,2,4,9
130,e3bd3276-5840-4872-bbf9-0ea34bf1826b,problog,73d5b3cc0c39a7fd2691c6b3189a82e4,13,1,6,1,4,1,3,9
131,a6894837-b461-4bb9-a856-fe5645037142,problog,695712de2170b08e4aabf193f9ee85d0,9,2,7,2,2,0,6,9
132,db50a7d3-32ff-45ad-bb95-535ddcf690ca,problog,b70d3e46660b3f2a5557c1fead25469b,10,4,6,1,3,1,5,11
133,a404ed83-3f62-4287-ba72-a105432690e8,problog,691dc70d09e7188bf2d6f05fe2b02e20,3,3,9,1,1,3,3,9
134,576e1073-0c3c-400e-a896-ed92b1f199ea,problog,9d52ed1a9bb7f66dc99150ae757bb2ec,6,2,8,1,0,0,7,9
135,529a90a8-c916-4342-8e23-d1d91489bb32,problog,07b7c3468f68de96129f401e6c6e7d2a,9,2,10,0,2,0,7,9
136,1910f392-4a35-41fd-80e0-53dc9ab753a3,problog,dc46fd472db4154832deaf838d8f7b42,9,1,11,1,2,1,5,9
137,c9429a8e-43db-4c67-a9e7-d2d794b819ca,problog,14761e710b93875ac2a5361e2dd090fe,5,4,5,2,2,2,4,9
138,97a6d296-f823-42f7-967e-698a997500e5,problog,f555fcf045ab331577fec48faec9d837,8,4,6,3,3,0,6,9
139,ba1596ea-2a38-4415-b5e3-dfbe32d833e7,problog,d52a1819ee60d2dc252df7943e5da324,9,6,3,2,4,4,3,11
140,504de2d5-096c-40c9-9440-ff507c5d13c9,problog,3469617d0c29e57e045b424d99ece2e5,5,5,11,1,0,0,7,9
141,2ed5cac6-30d8-4f04-b60c-67695a58c6a1,problog,d29a92d1786a95a3b465f322d70ec441,6,4,9,3,2,1,5,9
142,73b05407-d83b-407b-b639-3cb1f55df1ce,problog,75e624349b20c9b9089b2d5206ab099e,6,3,6,2,2,2,5,11
143,fcea1132-9b52-46d4-b38a-1a5e3dfe9cfd,problog,d9d288601034a1ff4f83bda68aa1478b,7,2,9,0,2,0,5,9
144,11ab53a7-d7ce-4b7e-8656-3edc11d86277,problog,3c1009aa3cd60a81b1c4c5aae5f2b087,9,3,10,1,3,1,4,9
145,7f9e4d94-56b2-4601-9dc4-faf4ecf954a7,problog,e9715785be187c730b069b454a3565c4,9,6,5,2,3,2,3,9
146,e8c8346c-8c54-455c-9647-473e9fe55ba8,problog,e936a10b7e2fc62641e107515a2d3f6c,7,1,8,3,2,0,6,9
147,c5c5cb89-026e-4e34-aa8c-a5b9d3f03d12,problog,2fcac975486ab25cfdb05ec20326b3fe,9,3,7,1,4,2,4,11
148,847884f8-a316-45e6-9f8b-faa6fea5d7f4,problog,990f751c73169d9ff1f3fe948fc85d73,5,5,6,1,2,3,6,13
149,f0616a74-2888-44d9-b2d7-8aef80c9fd99,problog,2a6dd7911864f5c371010803d594d59a,7,4,6,0,3,1,4,9
150,43c1338b-e9ac-41eb-8cb9-c8a7d1de9893,problog,1d62b89bfe6dcab27d3aad9ad8f35fcd,7,5,5,1,5,2,4,11
151,c53c69ee-d60a-4149-81cf-8d46d5a5f8e6,problog,7e9e559d8c0d2817735c928e5c142711,8,4,9,1,3,0,6,9
152,e3197ec7-7010-4c93-9395-8e4fc7ddf4ed,problog,922d9fcd159ef240a04b53bb4d88ac3d,12,1,4,2,5,0,3,9
153,8495d75a-3b6e-4e2d-bd99-9ef85f00ae3e,problog,72e96510d213f4fa48314412b2395b7c,8,4,4,3,3,2,5,11
154,890f74cb-8e0e-4988-aa0c-e21c31d877d3,problog,82ed9b2b56f35d07dd74b3a102194203,5,8,4,2,2,3,3,9
155,9847cd07-1011-4ca0-abdd-bc63233801e7,problog,e57dc1d74ef82b8049e94dfe1d628fe0,7,4,9,0,4,0,4,9
156,ef6f6465-fd48-4925-a03e-dede029463ce,problog,a0643a779f21a672c56423016f7329d0,8,5,9,0,2,1,5,9
157,41230a56-625e-4f15-a557-096c81011160,problog,8447bddc939f2f5c947d5bd8157ecec6,6,2,9,1,0,0,7,9
158,a32595ba-e292-47b4-8225-5e88fa283972,problog,7f730d170ba31d21942f8dfc78bffbe7,6,4,10,1,3,2,4,9
159,0e4735ad-1ec5-4a7e-bc34-99f1c3b52c1e,problog,876a0a94e9b5049a0cbfbc9d63e8efe0,9,2,7,0,5,0,4,11
160,c646367f-6c60-444c-9d01-fec4b4fddf5a,problog,e586e8452328e75e15888a67cc2dd660,9,1,6,1,3,1,4,9
161,72bc2b1b-dd67-4f5d-bc5c-bbe8e6445dba,problog,d8ef8d4e7159d56cf999e5e5523acf3c,6,5,6,0,3,3,4,11
162,e8bdf244-8846-4f9d-987a-6b5b191f7a2d,problog,ee9e5085247f1c88878c7e2d7828e139,8,2,6,1,2,0,6,9
163,07e4f76c-f66c-406f-8942-a8aa5d323990,problog,9c880b4e4b9b55d8be81046068bb8763,8,1,7,0,3,0,5,9
164,e44efb73-a864-4d5e-8196-c2767616f8cd,problog,f8541c280f7cc3969ecd4cd298f4fa73,5,4,7,2,1,2,5,9
165,4b3a4ec3-a824-4723-bd76-206f5809fa9d,problog,8437081b0cd0e4866490ab3ad946205c,7,2,4,4,1,2,4,9
166,cf75e611-882b-45ff-b2c8-cff987461053,problog,54b8d2781435775ff34791903d2e3508,6,1,9,2,2,1,4,9
167,80f9bd68-57ec-460d-bab3-73fc81c39964,problog,61be5bb4470526116e313cb0ca0d5c8f,5,7,6,1,2,2,4,9
168,77aede22-bf15-43f0-a0a0-558d144f22e8,problog,500eed1db9537a139ceb95ffdfdcc51d,10,3,7,0,3,1,4,9
169,a5a1d056-0e88-4b45-8264-c2204cb634db,problog,0117c04ef7d5585c5c24991b5e8d8ad6,7,4,4,2,3,2,3,9
170,b84a5bef-c0a1-4630-93c6-eb8210f01729,problog,e2bd6eeb6872aa0dd37cec073eaaa0a6,8,6,8,1,3,1,5,9
171,88c9b4dd-476e-4eae-baf1-1651c492d128,problog,9ece3f308cada1eb3ef53e752afde5aa,8,6,5,1,4,1,3,9
172,a834ea38-883a-4eb1-b315-c17e48579159,problog,d21dba2492f0d363dbead0b2a45e3298,9,4,6,2,4,2,3,9
173,684be789-ec68-4cbb-91ae-a8cfef66a516,problog,9681b2fcd866629a4f349faf9c2a5d19,9,2,5,2,2,0,5,9
174,a0ff8c23-43f7-4b1f-abed-4a3ed01b1725,problog,52f8d4ab28e1401cb6cd0678a879a43a,7,6,6,0,4,2,3,9
175,e193ec3b-e260-4d11-a5e2-a636d6463a3f,problog,7d8d61ab2524d4015da69c9c341334c6,3,3,8,1,2,1,7,11
176,40658815-b04e-42bb-a20c-97ebbd664e7a,problog,8710ab81d6a086a12a2d8adae170d2e4,5,4,8,0,3,1,4,9
177,71a4cbfd-b907-41a8-aedc-ae6152d11881,problog,3c435012452ed479e659a81b347c22e8,3,6,8,0,2,1,5,9
178,375d7350-1486-47ba-b1c3-eb717a329327,problog,62a5fc3c4d9cebd8578bf9785840b3eb,11,4,7,0,5,0,3,9
179,54c50c51-f2af-46a5-b07e-e634151f5dd0,problog,fb69ea2d216d9a5894df077b47ac5da2,5,3,10,1,1,1,5,9
180,a4c433ed-be4c-4610-b976-3e06b564bff1,problog,8a4dc188545a5ca60827624ceea8272a,5,4,9,0,0,2,5,9
181,11a4f55d-e803-4f0d-ba20-54dd43da6c5b,problog,0132cbcf4a6c16815c97a8f3822a897c,3,3,10,1,1,2,5,9
182,0bb9065d-2a62-49b4-8b3f-f0789bbec8b7,problog,7d92bf989889c65f5125bb327060f1d1,9,4,6,0,4,3,5,13
183,f791369f-05a3-4d3c-aaf5-50f3dd015279,problog,591913483bddf5c8e307d465593d65e2,4,5,7,2,2,2,4,9
184,bb810466-34b5-482b-9e81-62c043db33eb,problog,eaa5cc13a0c5adf89dadd2d234bfcbd8,7,10,5,0,4,3,4,11
185,4b2d7882-3095-4d0b-8e9d-8bbd31840e0a,problog,1b5b18728dbe26b92f4da23acc1a9194,7,5,7,1,2,1,5,9
186,d489fc09-19ab-47a5-9aba-ed9c483e70cc,problog,3a7c87ed207f8b789883287abe37de43,8,5,6,0,3,0,6,9
187,ccb768c4-90fc-4813-aa63-445fe2fd18f3,problog,650807331a434fa0a59fcbdc6c7e7652,10,5,5,0,3,4,2,11
188,cad9c785-aa58-40f2-90b3-b74e4aa29c5f,problog,d45139e34167b6e34db3f0497aa1f89e,4,4,8,1,3,0,5,9
189,8e5ad8b1-f47b-4fb2-85bc-015022f92ca3,problog,5d5d406010dbfa5d4f1bbe18e1d9f2b5,7,0,7,2,1,0,6,9
190,070de492-fcd6-4a6c-afc9-ddd4cf321c01,problog,07e6ada9b91113f909fe30fc50331cf2,7,5,5,1,2,1,4,9
191,5e881550-1b97-415a-bd5f-5fdc92cf3e32,problog,16cefa3ef2c535a83a5203b65db5b36d,8,3,6,0,2,3,4,11
192,d37a3bb0-f2d8-4725-b8fc-113e2779fde2,problog,f9058fa9a49ac0934789c2e8e727a907,9,6,5,0,3,3,3,9
193,25b41f70-6bd5-41ff-8370-992c48cc5a6d,problog,be5fffd8d1ceb973d61f52a47e090a78,9,3,7,1,1,1,6,9
194,c9e0044e-44e5-4726-aec3-0f1ac74fa289,problog,a97ce98e66dc1beebbbd3bb9c9492eb5,5,4,7,2,3,0,5,9
195,93440590-2701-4749-bb8c-a58f2abf1ab4,problog,3372bf8f0ba938a809a29d30cdb1922d,8,3,6,0,3,1,4,9
196,2309932a-cf1e-48b7-ade5-0221f7fa79e3,problog,6ed12eec05a1638994c3cc9b3cd19e2a,10,4,5,1,1,1,5,9
197,d6cc2ea4-25a8-483f-96f0-c50d905333cc,problog,d54ff593c1e838604eac0e43a3cded9f,3,6,11,0,0,2,7,11
