,id,alg,hash,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
0,601788e9-5308-43ef-8f83-ee0802a22ffe,problog,da7775ca0558f5444e01cf08c31484aa,6,2,5,5,1,0,6,9
1,b7270d1f-595d-47bc-a37d-fd2cd419bc9b,problog,4e8e4469ce1f263373b00f99367a5056,9,4,7,2,3,2,4,9
2,75839655-caf0-44c1-acd8-c7662ca0edad,problog,eb9e248831ff4c8e4aedc00fa77b35c3,5,7,7,1,2,3,3,9
3,122c1ccd-d227-4dc5-b593-ff1b30f63ec3,problog,ab40734cd3251f1865adfc8c79ac30cb,10,4,5,3,5,0,4,9
4,1887408b-c087-4b80-9b6a-8d31cd14ee54,problog,386d247b5bd401ed8e8d7dd9e3917590,5,4,8,4,1,1,5,9
5,809790e0-eabd-4b2c-a913-6ae400c281bc,problog,dcbe6a09dd7aa13d833156802f0fb13d,6,4,8,1,1,2,6,11
6,e93dac94-8e59-4f73-9542-57e1ca6a8ff9,problog,6b5ae83c6006db37f50bd476d5d79368,10,5,5,0,4,1,4,9
7,7c85b5c3-7668-4276-ba27-ed9b2fd43875,problog,e79ca4459157a0bb8a7f8e270f5fa602,6,4,8,3,2,1,5,9
8,4b3a4ec3-a824-4723-bd76-206f5809fa9d,problog,8437081b0cd0e4866490ab3ad946205c,7,2,4,4,1,2,4,9
9,a30efd65-07e8-4078-9e73-8598491b8cce,problog,f80818f3d8bcda39ba376e49a42cf0e0,11,3,8,1,3,3,5,11
10,8b234ace-cf84-4086-829e-1577c32a9dfe,problog,861025c2431f2c1d0a786775a1ddb800,4,6,6,1,2,3,3,9
11,20b8e2f3-f375-44c4-ba32-a7865a56674c,problog,f5b78de86f8a3c95f451c226904f832c,7,7,4,1,2,2,4,9
12,eb7fcf73-da29-4771-a065-539e1bcdb4ca,problog,bc67f225779e22ab8088c4bd0b94c8e5,9,3,8,1,4,1,4,9
13,df8e69e5-1405-444e-8bd9-ebeee9b6eab6,problog,cb8105ef129fc5940c2fa7695025a856,10,1,6,2,2,0,5,9
14,4abb3094-61b3-49ed-981e-3cabd9b7c06c,problog,9ff8d311372c340169d58c1a93e84af3,9,4,7,0,3,0,5,9
15,76f3f9fa-2476-44b0-8645-554a22d768b0,problog,d4a76ef3c7a62c5b46886c821dba5157,11,6,5,0,4,1,4,9
16,4ea1070a-650a-4f5d-9b91-d1b27eab09ed,problog,7865a16c90e7e9ac020cce3566ed0b61,4,2,9,3,1,1,6,9
17,952ebad0-9085-4732-b82e-487541c2d116,problog,589f13b309eee1a0079aa5423c984039,11,2,5,2,4,0,5,9
18,20c8176a-1496-40b3-a882-0a2583baf396,problog,58fd26d94e5aa8bc2cf6333097d860bd,8,4,6,1,2,2,4,9
19,0ac52306-4dc1-4524-b788-09c71460b495,problog,f24c321f15e25abbf1928a0dbea59e3c,3,3,5,3,0,1,6,9
20,d6269a25-9a00-42c2-9dd8-4e710721420f,problog,14032538d369615b43190f5e6c60f8bd,4,5,8,2,3,3,3,9
21,5a9aaf9f-6232-421f-8422-39469f82e29d,problog,633db0d01ad2586548b06dd536cc9240,8,3,6,2,2,2,4,9
22,8a2a45a8-0515-401d-8c79-53b1c0f24e4a,problog,76e0631319a0323b3cad44ba1b4e6bb9,12,5,5,0,5,3,4,13
23,926a5f68-4bfe-4c05-99ea-d7164f9db63d,problog,db3af46ef57d5b0479a40c6d718ba357,6,7,6,0,2,2,4,9
24,498a490c-4686-40c1-a822-36ead6274a37,problog,927b3586062f3f8aaf204a9fdd34d413,5,4,6,2,2,0,6,9
25,0042ba27-b61a-4d7c-8592-40e1352949d8,problog,f33fdfe4d753e1e1b43976e434df8f07,7,7,5,1,4,2,3,9
26,47b83a82-4336-4376-a7c2-5b3659eeb26e,problog,319e65e132f4959a3c67487ab04ceecc,5,3,7,1,2,2,3,9
27,55ccc101-1ebe-4e7d-8e82-b439be8378f0,problog,38e9e8e6e0d62323a5e92752c8c73273,8,0,11,1,3,0,5,9
28,ef6f6465-fd48-4925-a03e-dede029463ce,problog,a0643a779f21a672c56423016f7329d0,8,5,9,0,2,1,5,9
29,770b83e3-dc76-4846-9246-cf9feb6193c5,problog,904b6d646e1c96d662463f5a37333aaf,11,5,3,1,2,3,4,11
30,d63c8129-674a-4f65-8cf4-f3aecbc5cff6,problog,c6277b1758dec537e59a1459dd035dc6,7,2,12,0,2,2,5,11
31,daeb44e2-f409-4f8f-9a9b-ea17da22bfb0,problog,c5aed5d69825a1de4061e1355ff39ed7,7,1,13,1,2,1,5,9
32,de4f1307-9a2b-4e81-a8bb-ddadc83c2309,problog,73bef65b8ed49d5bb354e4b9d420b08d,5,5,6,1,0,2,5,9
33,66367c83-9517-4f61-8d5b-e3762ae2fe72,problog,306215039d673d23df376f44fa1364cc,8,5,7,0,2,1,5,9
34,89158b53-dabd-4662-83c0-213711abe928,problog,26a3499bbd464551f4d422cf3eb05668,7,5,10,1,3,3,3,9
35,ce20bcb9-5459-4b07-86d2-6c4bcf8158d6,problog,1dbb0ffe3f680e912b3bb9be0bc4e9b4,8,5,7,0,3,1,5,9
36,2ca935b8-4a51-49da-8740-a1a09c85ed2d,problog,de2f07afb3b419411f07ddb26885cd4d,7,3,11,1,3,1,5,9
37,c9199e5d-90c2-432d-8b08-67fc6b9c9dec,problog,f8d6ea268179796134722424e7ad5c7c,10,3,7,0,5,1,4,11
38,7c4af1a3-1383-4233-bddb-22bb1755c51c,problog,ff3deb8a15a6446d5052e845be63a969,9,2,9,2,1,0,6,9
39,c5d6e99c-581c-4948-9e4f-0889e54719c1,problog,142dc671af1e922c8381dacf20512258,8,3,7,0,3,2,3,9
40,154407ca-fb1f-4ec6-b836-0266ecbe5252,problog,4710d98ddfc65f04ec4d94b45d7bd6b9,8,2,8,1,3,0,6,9
41,f0616a74-2888-44d9-b2d7-8aef80c9fd99,problog,2a6dd7911864f5c371010803d594d59a,7,4,6,0,3,1,4,9
42,1ba02505-ca89-43e3-9a52-735a53f9b32d,problog,b9a450df4e01cdc44b1b3e3e97cffc6d,10,4,7,1,2,1,5,9
43,be26b03f-df3d-4873-a0f0-88e537fde126,problog,694f80c42df93ee9988e6e1763a89770,8,2,5,1,4,0,4,9
44,31757431-d931-4a1b-87db-e1b7f1149c95,problog,254b358879389b7249050999eed74941,12,3,4,0,4,1,4,9
45,622830dc-fc9f-43c0-94a7-6bf04bebc0c0,problog,b48d0d52e3687524e4528717b23f79e1,5,4,11,2,2,0,6,9
46,4e62da86-0107-4096-bc0e-a6db306d49c3,problog,c63d648b175beebb32f43a2f82372653,8,4,6,3,2,2,4,9
47,b01fa70a-34eb-4294-be79-45483d3167c1,problog,7beeb1e5158784b8749ca3577d711e84,6,2,7,1,2,0,5,9
48,cbcc5860-487b-4111-8b73-2b9b256d4cee,problog,4147aa3d6b659687df80e1c55e6d83cb,7,6,4,2,1,3,4,9
49,d5ae4f4a-0239-414a-b0a3-db6a841efab4,problog,96169174d767d69ef4cd16f93fb62c60,9,3,5,1,6,2,4,13
50,9847cd07-1011-4ca0-abdd-bc63233801e7,problog,e57dc1d74ef82b8049e94dfe1d628fe0,7,4,9,0,4,0,4,9
51,cd37a630-6bde-43b2-a241-69620a65431c,problog,8fc29400460edc37b5c9f0514aeb21b9,8,4,7,1,4,2,3,9
52,8c015fb9-1669-4983-b46b-92733ab7d30b,problog,6ac618aea969a001e3aab6da07f2bdf6,7,3,6,1,5,2,4,13
53,6e9bc07b-9297-48cb-b0e5-b7aec8a6798c,problog,2f28cc6ac032157e49a97e883c3f2107,7,5,10,1,3,1,5,9
54,eb8b7839-ac7c-45c7-a15b-7d1271185b28,problog,62176e0396864e515e7d861e4efdad74,8,4,11,1,3,3,3,9
55,8206f9d4-44fb-47b8-8662-9af697678d1a,problog,4d13aea30605ab20a272b0c69d1975c0,11,3,6,1,4,1,4,11
56,054dd47f-ebda-4c6c-b9bd-af8891c583ca,problog,5f2605f2c2e4001767673cf890e402df,7,4,8,2,2,3,3,9
57,7239cb41-1bae-4a37-bce1-ae6d0c8a578a,problog,7f8dedf6ee50f80316b30ae8a67a6154,8,3,7,2,2,1,5,9
58,2f8ca4c7-4528-4667-b251-348aa8801aa4,problog,06a0ed8efd6d11aa47dbbda5b2fdf31a,8,0,6,1,3,0,5,9
59,949f2e48-c5a3-48d9-a9b9-4e5a0d339c0b,problog,73d6d01d4efe3bc358faa4c8494cfaf7,6,4,8,1,3,0,6,9
60,420584df-06e3-494f-904e-6333a6bfa649,problog,2e897e40796e732b0fc5843a8df04a97,5,3,9,1,2,2,5,11
61,5d2bb19b-926e-42e9-a05b-d705b1855622,problog,3a82520566f5660f3fb9139031cd9e21,5,2,8,2,2,0,6,9
62,e6b582d1-1a6c-496c-aed8-2a766c679e08,problog,d424bb43bb47e2e6a4a8911091ab4891,4,9,5,0,3,1,5,9
63,3d3c7c93-4ce0-433b-b22e-c76d4bea5ef4,problog,170422e58cdafe516554d55a6fa0c324,9,2,8,0,3,1,4,9
64,12e37653-89d6-4e9c-8c61-3842c4851b15,problog,021d5ecbdedfc5411a2c298b1ea39ae4,3,2,10,0,1,1,6,9
65,acea2c90-263e-4176-8ef9-ef08f90c8775,problog,237a003925c5f2699316b636e3d09787,10,4,4,1,5,2,3,11
66,a0c18a7e-54b8-4e5a-8e1a-0d713704c770,problog,c9a48c5097d1a79302f064efaa393eda,6,2,6,1,1,1,7,11
67,488f33de-a53a-4a87-afd5-6e7fbc532473,problog,bbe4b8e9b5910d5de14e9c1ca2ce41cf,9,5,3,3,4,3,3,11
68,36245f5c-8a55-401a-9fce-e5ea7ad13120,problog,9dc2aa8c1ecd640eb5313fbe72574c62,8,2,7,3,1,2,4,9
69,da31352e-edd6-4811-a049-d54924e1d7af,problog,fbda0dea96b05dd2aaf916dbb50b5e0b,10,6,4,1,4,3,3,11
70,c0e286b7-1531-4aff-8c35-ad645922e032,problog,bf19077ddd7a0367fcf5bba7d2668aed,13,1,7,1,5,1,3,9
71,f733ac63-f405-43db-93ab-8036cd0daacf,problog,92f149a951a5784da7300ffad2d24d5b,9,1,8,1,3,0,4,9
72,1d7289bf-6eb4-4f98-8846-3ecb1315c5c4,problog,570461a2149d8a4e18e93308f3e21c0d,8,4,7,1,2,2,5,9
73,5e2fb145-70fd-4588-a4f6-4afbd306382b,problog,c4d71272f2af416fcb77a4e68ff09d97,6,4,9,1,2,1,6,9
74,3af8b764-ee09-4b0d-a7dd-dce4f6d67be3,problog,514729cf92a523e6380d20dc8de95e3c,5,3,11,1,2,2,4,9
75,c8d4cf98-0536-4b05-a789-ed7e135bbfef,problog,44182e9d652bc8f33b3a3e75b4424a55,4,5,8,2,1,2,4,9
76,096bd8c7-a880-4664-a41c-fdaecd37fca5,problog,2a6694bf60ac8c6bc3e9402273c63cf8,11,2,8,0,4,0,5,9
77,4113d161-ac21-42b6-b812-154dca82a517,problog,8afc135d5f849b263e0c3c49066fced7,8,1,7,2,2,0,5,9
78,fa919a20-0046-4f7b-a7fa-af3d25c70295,problog,b605c89e94771cc218cc74f8a2c89e13,5,4,8,0,1,0,7,9
79,77d9e056-43cb-41fc-82d1-eb83ed875ad1,problog,58eb3aaa4d241addf8fa0674f52896bf,8,2,7,1,4,0,5,9
80,716d4798-5749-4555-8d83-cd98cfb31c0f,problog,e2ff51ceff2976d76f244532610761c6,12,1,4,2,7,1,3,13
81,2d063a1e-68c1-437f-acb0-18a083633ee7,problog,b5429e7f1319234c330342eebf5bfa4e,6,4,7,1,2,2,4,9
82,e5a1551d-56bf-49cf-a4bf-f2ce281b6701,problog,18ef934dbd325faa5348551d8c9d6994,8,5,6,2,4,0,4,9
83,c1d33b69-0057-4d78-8a87-12c217077974,problog,157b2b7f6765210855af6570ec29ffb5,7,4,4,2,2,3,3,9
84,e8c31d8b-b014-4960-ad52-79dee6190c84,problog,173d6145ff61b291ec4be5196f0a4f81,11,1,6,1,5,0,4,9
85,aab7916d-c54c-4552-8bd9-03c83b88f27c,problog,35ba3772de145f0de3513949c3936bbb,7,2,10,0,2,1,7,11
86,befdc52b-bca7-4243-929d-bb72f1d21b76,problog,2c287fc273e4df65fc834b0769b448a8,8,4,6,1,3,2,3,9
87,9901c786-ba1e-44d7-b45a-146e6aef531e,problog,2d6f8ff8cf2b6d6c39b83bc3ca949c27,4,6,6,1,2,1,5,9
88,6980f1ba-4785-444e-afcc-f8a6aa13e64c,problog,8a5b3e5201c8b9bfc9d2adcdc2e2ddb1,10,4,5,1,4,1,4,9
89,e2583289-9bbe-461b-965a-d4ffdd731743,problog,ed0a1e84c812103abb6718e67fd6a659,5,5,6,1,1,3,5,11
90,0f2d3acb-7c3a-4616-94cb-153297813a66,problog,fd0cd4fea68acb7ccefac060bc2fe710,6,4,7,1,1,2,5,9
91,fb6153e5-1158-4f6c-acc0-2a1e189eb29e,problog,d30016f2614dfe16405f766a08731119,8,1,7,2,5,1,3,11
92,add8efd0-e139-423a-8c48-91b48341057d,problog,ec73d0e109d90e463f70fe352069a5c3,7,6,8,0,3,3,4,11
93,60b10446-bfb4-4377-9b31-b8f976af4d5c,problog,4fa2e461800f5be6d5cf5d565a2c325f,11,4,5,0,8,4,5,19
94,28caaee2-5ba1-425a-bd1c-15a27d40385f,problog,e1bbc2e2bb9dbd8cea75899dedd76ea3,12,4,3,3,4,2,3,9
95,65f0175f-da88-4669-9c26-c661d4e5a96d,problog,2b916b17327abffc5bcc28f8d956265d,7,2,6,2,3,0,7,11
96,12a8fb74-153d-4ec9-b76b-97de49c6077e,problog,319bab8b1c102d3466c02f1bd9e27ae7,8,4,7,1,3,1,4,9
97,cc018ec7-54d5-4a6f-84f3-daba29dac584,problog,8baa2bb105ede456bd178bea2e56045a,5,2,8,2,2,1,5,9
98,8bfc11cc-3937-42c3-ae95-4093494bbbc0,problog,88a38e9ad37ba98b6f052361ff65a1ff,4,8,9,1,1,3,4,9
99,2a24b5fb-b1a9-489f-bfd8-3e82cac0120d,problog,f020497ef20881887382e2100e5ea5f3,9,1,6,1,4,1,3,9
100,1c19a0ab-dd69-4303-b07a-63f6e759285e,problog,aa8feeeca3f0cb1fd49c448fc162f34c,8,6,4,1,5,3,2,11
101,ed23c333-eeaa-40cf-a2da-e6dc01219e0b,problog,6b91e464bb1f8fb576f05721c55d97a3,9,2,6,2,1,1,5,9
102,e861596d-b5b9-4dcf-ab32-b495d51daac0,problog,ff19dffbb0130296d5335473a1fb5a7a,7,2,8,2,3,0,5,9
103,f8a0d8ec-7e91-4802-b98d-de81434402d9,problog,6679d57e33b8d430e98dbbd265dbd274,9,5,6,1,4,1,4,9
104,2954907a-125b-4681-9568-0f724f4b3358,problog,7d5a712ec765c016574429ba1dd36e7a,9,4,10,0,3,0,5,9
105,3a5ee908-4c30-4c06-9312-7578b859d2f1,problog,e54dce5dde54d0e8710b7b9ea25f9cb7,4,6,8,1,3,4,2,9
106,92eae235-860a-4633-a6e7-6c35650970ea,problog,cc0adbb215044bc9e9e7486830cc474e,6,4,7,1,2,0,6,9
107,504de2d5-096c-40c9-9440-ff507c5d13c9,problog,3469617d0c29e57e045b424d99ece2e5,5,5,11,1,0,0,7,9
108,35a8a230-1a04-4a5e-907a-7d4b808eef3a,problog,332c673c8c308533d87b859d1b187708,6,6,6,1,3,3,3,9
109,ffe76c88-16b5-45bf-bc1a-25a5f4f01d92,problog,23d29e69f80d3e0ee9dc5cca2ef09a2b,9,4,4,2,3,2,3,9
110,3c354444-5e87-4c8a-8ccc-a5cfe17381d4,problog,839084104a0299c80888ae4385658b82,10,2,6,1,5,1,3,9
111,0bc7a192-ebb1-4fe5-91a0-ebcfe975c10c,problog,b238084fc1458651df4fc82dc0c6e4aa,11,4,7,2,4,1,4,9
112,836652d6-03d6-4cf6-88c3-a9ae4d86ae3a,problog,4cd9974a307cc9e779814007264e3054,7,9,4,1,3,3,4,11
113,71fd97d9-2daf-4661-904d-a94a709d7032,problog,3c26a5d2b5406564d8299d14707d6c31,11,4,6,0,8,4,5,17
114,e8c8346c-8c54-455c-9647-473e9fe55ba8,problog,e936a10b7e2fc62641e107515a2d3f6c,7,1,8,3,2,0,6,9
115,ec6e9519-4a6c-4f98-b8bf-6aa5a158dda4,problog,42bbc1b87226014a1b686e3444d0759b,6,5,8,2,2,3,3,9
116,34b15d5a-e8a9-45ba-afa9-8b899ffe5da4,problog,c39ab19a99f6510d9fe3b1f8b2b35766,7,3,7,1,4,2,5,13
117,6c43557d-dae8-48a6-bb8b-c2d6144d0d96,problog,cb146ec5ff43b82fdf05db32340c9b42,6,6,7,1,1,3,3,9
118,c8b038d8-09a6-495a-b4ba-1e1508e31c15,problog,371154e5ff44e44ec0df19833ea9eed0,8,1,7,2,3,1,4,9
119,d0f1ebaa-6d6b-48a2-8cae-80dd9e78d654,problog,06766eacfe235e291250ca9695355c0a,9,2,9,0,1,2,5,9
120,5f517eb2-74ee-4b9b-8cb9-ac3511a1e7ff,problog,64a8f16396325e457a87ae254942bf73,7,2,9,2,3,2,4,9
121,eab6b411-4cb7-4b78-98dc-c2570cd81c1b,problog,fd74da5fbb48db451b4db65616a950af,8,4,5,1,4,2,4,11
122,c6e4d651-4ecd-4b9d-8db7-34e814d8d3f1,problog,8766360f0e998cf804daeead3bf59e95,10,2,5,1,5,0,4,11
123,726bc66e-f637-4c8e-83c1-e35578db7459,problog,14736bf5ea3ca8af5b5d3cdf17ef822f,11,2,5,2,4,2,4,11
124,38047c07-a537-4adf-b2f0-e812e325846f,problog,1be436a9daa836e68c560d3b32d7cfb8,12,3,6,2,5,0,4,9
125,87541f9b-d222-4ca2-8527-be909e7a8f98,problog,6edb767efa95c714931979fe98164523,9,5,4,3,2,1,4,9
126,f425c331-fa41-413f-8a95-517fab1bac32,problog,d26a660102e6df34eb17b07196c266cb,3,3,9,1,1,0,7,9
127,0c6d5b86-08d3-4af7-af10-b14a8d908d0e,problog,7aeb5feb63fab22e595e4d58b0f25206,6,5,8,2,1,1,5,9
128,31432cc1-47de-494b-bf4f-a3e8f5d186dc,problog,cfaa50a6e7c781c88872aea4fbf89460,4,5,7,0,2,3,4,9
129,847dee54-8c5f-4a43-b305-20e1b1eb1043,problog,e1f95af5b8b0f600bf9cca4a044e1ae1,11,5,4,1,3,3,5,13
130,a0285365-303f-4d0f-b3c2-26d264ed7b91,problog,e92b58c1bbef7197a99241b59b950aea,11,3,4,1,5,0,4,11
131,77aede22-bf15-43f0-a0a0-558d144f22e8,problog,500eed1db9537a139ceb95ffdfdcc51d,10,3,7,0,3,1,4,9
132,d9e2efbf-7503-40bf-9f51-e608e3517fe7,problog,4aecc09b2ace3626f94496d93b537738,8,1,7,2,3,0,4,9
133,3f1b5cf3-8eb9-4fbb-b6a0-e8da7fae2751,problog,f048ab119fd431612311928fdec67f0b,5,2,8,2,1,0,6,9
134,2c46b62f-9410-4602-a074-b584af59448a,problog,9af1e55b8c665597b5e0869806f2fc8b,4,9,8,0,3,3,3,9
135,f809e639-174d-4af1-9f6a-cbd46ff4892b,problog,d90acd9f81e6fdee694dd556c8d39d67,6,5,5,2,1,2,5,9
136,f8087016-4f92-4b34-8cd9-fdabd1cec863,problog,62b921420512c987ff2a75549b6b5945,6,7,6,2,4,1,4,9
137,6d0231f3-092c-4860-9c87-d1d96b5870b0,problog,e0e922b24aad9f75fa5e3cff2b6ada16,6,2,9,1,4,0,5,9
138,d6cc2ea4-25a8-483f-96f0-c50d905333cc,problog,d54ff593c1e838604eac0e43a3cded9f,3,6,11,0,0,2,7,11
139,710f7bf3-4fef-41d2-98e0-51c7a92cec50,problog,26539c08d792ee9d49dd1285ea427847,5,4,8,0,2,2,3,9
140,909531ce-98d0-47dc-b1dc-268a9e490083,problog,cf7316d05c14bca9fb974d60cb97a416,4,3,8,0,1,1,5,9
141,5555db9a-65ad-4285-8f3a-c79ef9e0201c,problog,da5702c856d4da1172ad06a31bddf18a,7,4,8,2,4,2,5,11
142,3a999566-7b07-402c-8538-694cf5ea4661,problog,6e4a5c3f3f76ee0a3cc380b54ae17f37,8,2,5,1,3,0,5,9
143,08a585fa-b72f-4742-89ca-1e72ddbfed5d,problog,c35f0f629300e907f40bc4592c94051e,8,1,9,2,2,1,5,9
144,0ee888b6-4efc-4a7e-bc6a-d81a8a54e6e3,problog,1239c08f85ef4f067749a9699f08cbf3,10,1,7,0,4,0,6,11
145,dc4cd7fe-9df6-48a9-a7d2-77eeb30e9546,problog,0e48c86cd7d1c0cf17ee734918daff51,8,3,8,0,1,2,5,9
146,f771b2af-8e98-4134-9306-5e9b0b5a043b,problog,973c13d943c7dddfec089e538209558f,10,5,6,0,5,1,3,9
147,ff852431-7424-434a-b22e-ffab1d0b92f8,problog,92ee5ac0073bd62c0ce4d9df17efa79a,5,6,8,0,3,5,4,13
148,5c3c9ec5-caac-4627-a58d-201fcd1edb90,problog,d4e9468e53063615f8ded505b7cdf5d9,8,3,8,0,2,1,4,9
149,e4d9de6f-3dcc-47da-ba64-9b78cff96956,problog,4827b366f1fb3fb0dff7de2672bcfa2d,6,4,5,3,3,2,3,9
150,b87882e2-489b-43a9-a50c-cc5b7e45feea,problog,53b8468948165f27a5a58985d3e70c26,8,4,6,1,3,3,3,9
151,890f74cb-8e0e-4988-aa0c-e21c31d877d3,problog,82ed9b2b56f35d07dd74b3a102194203,5,8,4,2,2,3,3,9
152,717059c2-ba1b-4443-9ee5-8cef07e4004e,problog,669b43e326901c73975133d496ac3ec0,5,2,11,0,2,0,6,9
153,ee7ba5bb-19e9-4b99-a0d9-067215b79f83,problog,11912b8d0f77df1acd49db1feedfd160,6,2,9,1,1,0,6,9
154,96554e60-30cc-44d8-acb8-46b1a1de4611,problog,d0430e1d8d746c73f8b37231f1bc484f,7,3,9,1,3,1,4,9
155,cacd9b5a-0537-4cfa-a983-2ff5d8436ef0,problog,4013e48175183c06a8361268c5bf24c0,6,4,9,1,2,2,5,11
156,5b4f5956-4272-4b6b-b0a6-417d11cdb6dd,problog,f30b65ea70d59770bae55acda2e069dc,8,3,6,2,1,2,6,11
157,593af1d4-8a8c-4cea-acaa-fc512fc3f6e7,problog,7323eefd21dc7ce28efc3763236c7745,9,3,4,5,2,1,5,9
158,30047cfb-e22b-4f1f-8be9-1140b3d56af7,problog,90a5c26102fc35e85f8b050d1d750c57,10,2,8,1,4,0,5,9
159,cb0add93-69ff-476c-ad11-c9117b44c204,problog,e210ccd9ec9cbf39ef5497d5c253d83d,6,5,8,0,3,2,5,11
160,7b15abda-d5ea-40a2-9e03-f343fcb97379,problog,f75a61e51b72290b5f241d6c72eaefd3,9,4,4,2,3,3,3,9
161,b42f65b5-7b99-4093-9aae-9f8168a3f88c,problog,c295a790e8791ed4d74ddbfaf4cba100,10,3,3,2,5,3,2,11
162,e1796974-2e8f-43ab-a070-6d54396822e7,problog,598b4589f8cea08b89bc9dd98625cde9,5,0,11,2,2,0,6,9
163,0d0a6d3a-b441-4472-bb5f-41b180370174,problog,cd3ddb5bd7c1a058dd43d4535e5f25f8,7,4,8,2,4,1,4,9
164,200c797b-33ba-454d-bece-90b36dfa033d,problog,b3df00a65a76586fedac85d1b6618367,7,4,10,0,1,1,5,9
165,6e15f078-904c-4a80-a506-7c1811007c72,problog,0b114773e4d8c939cd69671ea72ed0e1,7,4,4,2,2,1,4,9
166,03c21bf1-18f5-40c3-bcc0-3ebae7d62d2f,problog,eb99777c8fc2c50673d93a833512b76a,7,2,9,2,2,0,6,9
167,63f05514-5636-44c1-8976-bb2260e8a242,problog,a904fe769a2a4b0f13db4414430bc059,7,2,3,4,3,1,4,9
168,12cbe480-5b08-4050-9f8d-3fd4fc6ac744,problog,32087c06f09acf030d10bf2e5dad426a,5,1,12,1,2,0,6,9
169,c9dea4cf-9496-4b05-b274-1bcd607c5d6c,problog,9f4105acf01db0ee9fbc974084f09da4,9,2,10,0,2,0,6,9
170,5b813c2d-c02a-4ba8-a27c-8e54e588121b,problog,f31f09230f8f1c91cb849ad1b8e86c98,6,6,7,1,2,2,4,9
171,daabb7f0-d8c9-4678-9531-5ffa1d7f3277,problog,f04a5dabdfa108a09c1d3c28a8e81691,5,3,5,3,1,0,6,9
172,3c4dd672-7ef4-47f8-947c-e187e39d82c5,problog,3c72d9802f717f4bc48b105620dceedf,8,5,3,2,5,2,2,9
173,207787c4-40d9-43c3-9eef-fee870799aae,problog,90a9adf21332195046dbe50a8a82e3b9,8,2,3,5,3,1,3,9
174,eeb080d8-9950-4c40-bcd2-69f3609b215a,problog,be708ffc0462775c5a8900bca0bcea87,5,3,8,1,1,1,5,9
175,5a734863-d8d6-4a49-bbf2-b987411fb817,problog,b424e77d7e6bcf11acac4c5c1a991ecf,5,4,8,4,2,1,5,9
176,f5ed0af7-9246-4633-8e28-a5fb60f092a6,problog,3b31b71f28b4f053383fa4b7925c2273,8,2,7,1,2,1,5,9
177,72bc2b1b-dd67-4f5d-bc5c-bbe8e6445dba,problog,d8ef8d4e7159d56cf999e5e5523acf3c,6,5,6,0,3,3,4,11
178,29c739c1-94ce-4247-9ea8-f5aa09d338eb,problog,2616f6634b502fba7c916e0504fb72bf,11,1,5,3,2,0,6,9
179,c0e25d94-5c72-4998-94fb-112053b81b7f,problog,415834d63d5c753470abe356ee8b5b7b,10,3,6,2,4,2,3,9
180,8471cdf0-5955-4029-a8a9-dbf89fa57451,problog,f67d511a88a74665ca1cbaaae93eb0fb,5,5,7,1,2,1,6,9
181,1b4060a6-8cb2-4d7b-a790-d23ff5abf382,problog,a729044ac8e205192ced5fb41f6cb873,8,2,6,1,2,0,5,9
182,bd32c4b5-8234-4348-a954-b205abeebc59,problog,1b039cdcbe7211764a26185f8eb20f4b,7,6,6,0,3,3,3,11
183,22171456-5816-47b9-960c-0c119eef403c,problog,2f868bd6c838a09ed94247a1e0899f06,4,3,6,2,3,1,4,9
184,36e08b46-4439-4524-ac29-4f779a8265ce,problog,13f8378c18ff2a52a7b1b7678183bfde,7,2,7,0,2,1,5,9
185,7a0dc3aa-a72f-4eac-b296-602077063498,problog,63b39a0ab6767cf9f3ee7b73e905cc59,10,3,3,2,5,1,3,11
186,fdb6fd60-8f9a-4a63-8d6c-4d26163146c7,problog,46901e5eab5a60675489c743d20cd9a2,7,3,6,1,2,3,4,11
187,792901f3-27a9-43bf-a15b-b8068d9f948f,problog,01f5cf6fc59a5302f965967bc798ca25,6,2,8,1,4,0,5,9
188,a09f2ee8-584d-449b-963f-53cc0682714d,problog,fa6fc666cc00052bd0fe9dfb058ceb4c,4,5,8,2,2,2,5,9
189,2285364d-2e61-438d-bb53-cd1c8075e296,problog,efa4dad1264193c26df349fab88fd968,8,7,7,0,3,6,0,9
190,3e2b6fcb-a6be-4da7-9970-138e7c81132c,problog,1263566e782dc70e02139440895b82f4,11,3,4,1,5,1,5,11
191,e4fc6e68-0a1d-459c-887b-d3131c95c48a,problog,3dcd56763e26aa00a524024c9fef8a58,8,3,5,2,4,1,3,9
192,931c62df-e32e-40b2-9276-3ce5ef0d5144,problog,0b1692fd0c1d7feab44a467c8bbb1da8,10,3,6,2,3,1,4,9
193,a7cf31f8-68a3-44fa-8c32-188f58bfb271,problog,009b033f4fcc17a6cddc7db58b8d4215,3,4,7,2,2,2,5,9
194,ea2168ca-a32a-4368-b923-b3d13d357277,problog,01d3327f66478ce228fcdcf246eac6e1,9,6,6,0,2,4,2,9
195,48c010f5-9e04-49b5-88a1-545c9f459aa6,problog,49fdaf6a25c0f240cba8c43ab558cbb3,4,5,8,2,2,1,5,9
196,51170f02-037f-4cb0-aac6-3b28463103f4,problog,d8562758866b8f1304b543ecd3a07e4c,4,5,5,2,2,3,3,9
